url,address,price,baths,beds,dens,street,neighbourhood,mls_id,city,property_type,date_scraped
https://toronto.listing.ca/210-oakmount-rd.W8019960.htm#rt-1d,210 Oakmount Rd,1450000,3,3,1,Oakmount Rd,High Park North,W8019960,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/84-rosethorn-ave.W8019686.htm#rt-1e,84 Rosethorn Ave,888000,3,2,1,Rosethorn Ave,Weston-Pellam Park,W8019686,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/42-stagecoach-circ.E8019850.htm#rt-1f,42 Stagecoach Circ,798000,3,3,1,Stagecoach Circ,Centennial Scarborough,E8019850,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/22-gerigs-st.E8019160.htm#rt-1g,22 Gerigs St,889888,2,3,0,Gerigs St,Clairlea-Birchmount,E8019160,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/914-broadview-ave.E8020546.htm#rt-1h,914 Broadview Ave,949000,2,3,0,Broadview Ave,Playter Estates-Danforth,E8020546,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/30-seymour-ave.E8019290.htm#rt-1i,30 Seymour Ave,1539000,3,3,1,Seymour Ave,Blake-Jones,E8019290,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/109-bedford-park-ave.C8021434.htm#rt-1j,109 Bedford Park Ave,1350000,2,3,1,Bedford Park Ave,Lawrence Park North,C8021434,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/8-yarmouth-gdns.C8021072.htm#rt-1k,8 Yarmouth Gdns,1299000,3,4,0,Yarmouth Gdns,Annex,C8021072,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/178-earlsdale-ave.C8020766.htm#rt-1l,178 Earlsdale Ave,1499000,3,6,2,Earlsdale Ave,Oakwood Village,C8020766,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/3-bedle-ave.C8020706.htm#rt-1m,3 Bedle Ave,999000,3,4,1,Bedle Ave,Hillcrest Village,C8020706,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/88-asquith-ave.C8019384.htm#rt-1n,88 Asquith Ave,2750000,4,4,1,Asquith Ave,Rosedale-Moore Park,C8019384,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/2-sarah-jackson-cres.W8018794.htm#rt-1o,2 Sarah Jackson Cres,1050000,3,3,1,Sarah Jackson Cres,Downsview-Roding-CFB,W8018794,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/1970-bloor-st-16.W8018526.htm#rt-1p,1970 Bloor St 16,1199900,3,2,1,Bloor St,High Park North,W8018526,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/55-varsity-rd.W8018628.htm#rt-1q,55 Varsity Rd,1250000,2,3,0,Varsity Rd,Lambton Baby Point,W8018628,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/107-lomar-dr.W8017924.htm#rt-1r,107 Lomar Dr,998000,2,3,1,Lomar Dr,Glenfield-Jane Heights,W8017924,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/27-felan-cres.W8017882.htm#rt-1s,27 Felan Cres,998000,2,4,0,Felan Cres,Thistletown-Beaumonde Heights,W8017882,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/15-pryor-ave.W8017654.htm#rt-1t,15 Pryor Ave,699000,2,3,1,Pryor Ave,Weston-Pellam Park,W8017654,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/851-richmond-st.C8018714.htm#rt-1u,851 Richmond St,1848000,3,3,0,Richmond St,Niagara,C8018714,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/41-chesapeake-ave.E8017014.htm#rt-1v,41 Chesapeake Ave,939000,2,3,0,Chesapeake Ave,Clairlea-Birchmount,E8017014,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/207-riverdale-ave.E8016976.htm#rt-1w,207 Riverdale Ave,1799000,3,3,1,Riverdale Ave,North Riverdale,E8016976,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/40-kildonan-rd.E8016582.htm#rt-1x,40 Kildonan Rd,849000,1,2,1,Kildonan Rd,East End-Danforth,E8016582,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/44-wheeler-ave.E8016550.htm#rt-1y,44 Wheeler Ave,1499000,3,4,0,Wheeler Ave,The Beaches,E8016550,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/226-spadina-rd.C8017600.htm#rt-1z,226 Spadina Rd,2395000,4,3,1,Spadina Rd,Casa Loma,C8017600,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/18-perth-ave.C8016970.htm#rt-20,18 Perth Ave,1789000,3,3,0,Perth Ave,Dufferin Grove,C8016970,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/380-vaughan-rd.C8018262.htm#rt-21,380 Vaughan Rd,1090000,2,3,0,Vaughan Rd,Humewood-Cedarvale,C8018262,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/452-gerrard-st.C8017176.htm#rt-22,452 Gerrard St,989000,2,2,0,Gerrard St,Cabbagetown-South St. James Town,C8017176,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/252-margueretta-st.C8016536.htm#rt-23,252 Margueretta St,1250000,3,3,1,Margueretta St,Dufferin Grove,C8016536,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/71-ted-wray-circ.W8013210.htm#rt-24,71 Ted Wray Circ,899000,3,3,0,Ted Wray Circ,Downsview-Roding-CFB,W8013210,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/84-rory-rd.W8010254.htm#rt-25,84 Rory Rd,1099000,4,3,1,Rory Rd,Maple Leaf,W8010254,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/36-lily-cup-ave.E8015262.htm#rt-26,36 Lily Cup Ave,889900,3,3,0,Lily Cup Ave,Clairlea-Birchmount,E8015262,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/54-grenadier-rd.W8016406.htm#rt-27,54 Grenadier Rd,1299000,2,3,0,Grenadier Rd,High Park-Swansea,W8016406,Toronto,freehold _townhome,2024-01-30
