url,address,price,baths,beds,dens,street,neighbourhood,city,area,mls_id,property_type,date_scraped
https://new-tecumseth.listing.ca/5239-7th-line.N8015982.htm#9q-ag,5239 7th Line,8500000,7,8,4,7th Line,Rural New Tecumseth,New Tecumseth,Other,N8015982,detached_home,2024-01-30
https://oshawa.listing.ca/337-hillcroft-st.E8026996.htm#9q-ah,337 Hillcroft St,850000,2,3,2,Hillcroft St,O'Neill,Oshawa,Durham Region,E8026996,detached_home,2024-01-30
https://oshawa.listing.ca/539-brentwood-ave.E8026968.htm#9q-ai,539 Brentwood Ave,819900,2,3,3,Brentwood Ave,O'Neill,Oshawa,Durham Region,E8026968,detached_home,2024-01-30
https://clarington.listing.ca/2030-newtonville-rd.E8026914.htm#9q-aj,2030 Newtonville Rd,500000,2,3,0,Newtonville Rd,Rural Clarington,Clarington,Durham Region,E8026914,detached_home,2024-01-30
https://hamilton.listing.ca/23-rossmore-ave.X8026852.htm#9q-ak,23 Rossmore Ave,729900,1,3,0,Rossmore Ave,Kirkendall,Hamilton,Other,X8026852,detached_home,2024-01-30
https://cambridge.listing.ca/312-st-andrews-st.X8026838.htm#9q-al,312 St. Andrews St,800000,2,3,0,St. Andrews St,not_provided,Cambridge,Other,X8026838,detached_home,2024-01-30
https://hamilton.listing.ca/19-crosthwaite-ave.X8026836.htm#9q-am,19 Crosthwaite Ave,779000,3,4,2,Crosthwaite Ave,Bartonville,Hamilton,Other,X8026836,detached_home,2024-01-30
https://hamilton.listing.ca/26-ascoli-dr.X8026804.htm#9q-an,26 Ascoli Dr,1749000,4,4,0,Ascoli Dr,Ryckmans,Hamilton,Other,X8026804,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/59-marilyn-cres.X8026768.htm#9q-ao,59 Marilyn Cres,595000,1,2,0,Marilyn Cres,Rural Emily,Kawartha Lakes,Other,X8026768,detached_home,2024-01-30
https://madoc.listing.ca/495-pigden-rd.X8026762.htm#9q-ap,495 Pigden Rd,379900,1,3,0,Pigden Rd,not_provided,Madoc,Other,X8026762,detached_home,2024-01-30
https://woodstock.listing.ca/467-masters-dr.X8026734.htm#9q-aq,467 Masters Dr,1349990,4,4,0,Masters Dr,not_provided,Woodstock,Other,X8026734,detached_home,2024-01-30
https://hamilton.listing.ca/146-7th-concession-rd.X8026702.htm#9q-ar,146 7th Concession Rd,1399900,3,2,2,7th Concession Rd,Rural Flamborough,Hamilton,Other,X8026702,detached_home,2024-01-30
https://barrie.listing.ca/315-cox-mill-rd.S8026820.htm#9q-as,315 Cox Mill Rd,950000,4,4,1,Cox Mill Rd,Bayshore,Barrie,Other,S8026820,detached_home,2024-01-30
https://barrie.listing.ca/12-hillcrest-rd.S8026784.htm#9q-at,12 Hillcrest Rd,739000,2,5,0,Hillcrest Rd,Allandale,Barrie,Other,S8026784,detached_home,2024-01-30
https://new-tecumseth.listing.ca/2181-adjala-tecumseth-twn-line.N8026788.htm#9q-au,2181 Adjala Tecumseth Twn Line,1349000,4,3,3,Adjala Tecumseth Twn Line,Rural New Tecumseth,New Tecumseth,Other,N8026788,detached_home,2024-01-30
https://richmond-hill.listing.ca/47-longworth-ave.N8026778.htm#9q-av,47 Longworth Ave,2099000,4,4,0,Longworth Ave,Rural Richmond Hill,Richmond Hill,York Region,N8026778,detached_home,2024-01-30
https://vaughan.listing.ca/113-big-hill-cres.N8026720.htm#9q-aw,113 Big Hill Cres,1548000,4,4,0,Big Hill Cres,Patterson,Vaughan,York Region,N8026720,detached_home,2024-01-30
https://georgina.listing.ca/22-lorne-st.N8026706.htm#9q-ax,22 Lorne St,774800,2,2,1,Lorne St,Sutton & Jackson's Point,Georgina,York Region,N8026706,detached_home,2024-01-30
https://brampton.listing.ca/1347-queen-st.W8026846.htm#9q-ay,1347 Queen St,3300000,4,4,2,Queen St,Huttonville,Brampton,Peel Region,W8026846,detached_home,2024-01-30
https://burlington.listing.ca/2211-heidi-ave.W8026832.htm#9q-az,2211 Heidi Ave,1550000,4,3,0,Heidi Ave,Headon,Burlington,Halton Region,W8026832,detached_home,2024-01-30
https://brampton.listing.ca/17-fringetree-rd.W8026748.htm#9q-b0,17 Fringetree Rd,1149905,4,4,2,Fringetree Rd,Sandringham-Wellington North,Brampton,Peel Region,W8026748,detached_home,2024-01-30
https://oakville.listing.ca/1191-stag-hllw.W8026722.htm#9q-b1,1191 Stag Hllw,1650000,3,4,0,Stag Hllw,Glen Abbey,Oakville,Halton Region,W8026722,detached_home,2024-01-30
https://brampton.listing.ca/17-wonder-way.W8026708.htm#9q-b2,17 Wonder Way,1725000,5,5,1,Wonder Way,Vales of Castlemore,Brampton,Peel Region,W8026708,detached_home,2024-01-30
https://markham.listing.ca/91-living-cres.N8026744.htm#9q-b3,91 Living Cres,1088000,4,4,0,Living Cres,Victoria Square,Markham,York Region,N8026744,detached_home,2024-01-30
https://whitby.listing.ca/11-evergreen-dr.E8026844.htm#9q-b4,11 Evergreen Dr,1099000,4,4,1,Evergreen Dr,Blue Grass Meadows,Whitby,Durham Region,E8026844,detached_home,2024-01-30
https://clarington.listing.ca/1075-townline-rd.E8026814.htm#9q-b5,1075 Townline Rd,949000,2,2,0,Townline Rd,Rural Clarington,Clarington,Durham Region,E8026814,detached_home,2024-01-30
