mls_id,property_type,address,street,neighbourhood,city,price,baths,beds,dens,latitude,longitude,date_scraped,url
C8028906,condo_apartment,840 St Clair Ave 519,St Clair Ave,Oakwood Village,Toronto,750000,2,2,0,43.680638,-79.431839,2024-01-30,https://toronto.listing.ca/840-st-clair-ave-519.C8028906.htm#42-3i
C8028886,condo_apartment,181 Wynford Dr 711,Wynford Dr,Banbury-Don Mills,Toronto,749000,2,2,0,43.7250886,-79.3260777,2024-01-30,https://toronto.listing.ca/181-wynford-dr-711.C8028886.htm#42-3j
C8028868,condo_apartment,88 Sheppard Ave 2604,Sheppard Ave,Willowdale East,Toronto,998800,2,2,1,43.7605955,-79.4157242,2024-01-30,https://toronto.listing.ca/88-sheppard-ave-2604.C8028868.htm#42-3k
C8028854,condo_apartment,55 Avenue Rd 406,Avenue Rd,Annex,Toronto,1975000,3,2,0,43.671154,-79.394998,2024-01-30,https://toronto.listing.ca/55-avenue-rd-406.C8028854.htm#42-3l
C8028834,condo_apartment,403 Church St 2812,Church St,Church-Yonge Corridor,Toronto,1149000,2,3,0,43.6667215,-79.380543033,2024-01-30,https://toronto.listing.ca/403-church-st-2812.C8028834.htm#42-3m
C8028828,condo_apartment,1 Yorkville Ave 4909,Yorkville Ave,Annex,Toronto,1999900,2,2,1,43.67160525,-79.387684436,2024-01-30,https://toronto.listing.ca/1-yorkville-ave-4909.C8028828.htm#42-3n
C8028794,condo_apartment,5785 Yonge St 505,Yonge St,Newtonbrook East,Toronto,679900,2,2,1,43.7836807,-79.41530612,2024-01-30,https://toronto.listing.ca/5785-yonge-st-505.C8028794.htm#42-3o
C8028776,condo_apartment,360 Bloor St 213,Bloor St,Rosedale-Moore Park,Toronto,1429000,3,2,1,43.6721777,-79.3783574,2024-01-30,https://toronto.listing.ca/360-bloor-st-213.C8028776.htm#42-3p
C8028662,condo_apartment,20 Forest Manor Rd 103,Forest Manor Rd,Henry Farm,Toronto,439000,1,1,0,43.7695597,-79.3437328,2024-01-30,https://toronto.listing.ca/20-forest-manor-rd-103.C8028662.htm#42-3q
C8028622,condo_apartment,158 Front St 410,Front St,Waterfront Communities C8,Toronto,799900,2,2,0,43.65145205,-79.362007893,2024-01-30,https://toronto.listing.ca/158-front-st-410.C8028622.htm#42-3r
C8028602,condo_apartment,608 Richmond St 618,Richmond St,Niagara,Toronto,998800,2,2,0,43.646841,-79.402888,2024-01-30,https://toronto.listing.ca/608-richmond-st-618.C8028602.htm#42-3s
C8028488,condo_apartment,550 Queens Quay 525,Queens Quay,Waterfront Communities C1,Toronto,925000,2,2,0,43.6369815,-79.3964645,2024-01-30,https://toronto.listing.ca/550-queens-quay-525.C8028488.htm#42-3t
C8028480,condo_apartment,377 Madison Ave 401,Madison Ave,Casa Loma,Toronto,635000,1,1,0,43.67718166666667,-79.40661733333333,2024-01-30,https://toronto.listing.ca/377-madison-ave-401.C8028480.htm#42-3u
C8028472,condo_apartment,38 Niagara St 211,Niagara St,Waterfront Communities C1,Toronto,949000,2,2,0,43.642174,-79.401578,2024-01-30,https://toronto.listing.ca/38-niagara-st-211.C8028472.htm#42-3v
C8028438,condo_apartment,19 Grand Trunk Cres,Grand Trunk Cres,Waterfront Communities C1,Toronto,1150000,2,2,0,43.641612,-79.382602,2024-01-30,https://toronto.listing.ca/19-grand-trunk-cres.C8028438.htm#42-3w
C8028398,condo_apartment,31 Tippett Rd 459,Tippett Rd,Clanton Park,Toronto,664900,2,2,1,43.733521,-79.445902,2024-01-30,https://toronto.listing.ca/31-tippett-rd-459.C8028398.htm#42-3x
C8028372,condo_apartment,139 Merton St 229,Merton St,Mount Pleasant West,Toronto,795000,2,1,1,43.6967588,-79.3917962,2024-01-30,https://toronto.listing.ca/139-merton-st-229.C8028372.htm#42-3y
C8028346,condo_apartment,1657 Bathurst St 4A,Bathurst St,Forest Hill South,Toronto,1079000,2,3,0,43.6941816,-79.4225843,2024-01-30,https://toronto.listing.ca/1657-bathurst-st-4a.C8028346.htm#42-3z
C8028316,condo_apartment,5 Sheppard Ave 2722,Sheppard Ave,Willowdale East,Toronto,949000,2,2,0,43.7613934,-79.409891872,2024-01-30,https://toronto.listing.ca/5-sheppard-ave-2722.C8028316.htm#42-40
C8028268,condo_apartment,1 King St 2402,King St,Bay Street Corridor,Toronto,478000,1,0,1,43.649016,-79.378048,2024-01-30,https://toronto.listing.ca/1-king-st-2402.C8028268.htm#42-41
C8028256,condo_apartment,900 Mount Pleasant Rd 308,Mount Pleasant Rd,Mount Pleasant West,Toronto,975000,2,2,1,43.7117356,-79.3919084,2024-01-30,https://toronto.listing.ca/900-mount-pleasant-rd-308.C8028256.htm#42-42
C8028182,condo_apartment,77 Harbour Sq 811,Harbour Sq,Waterfront Communities C1,Toronto,875000,1,1,0,43.6398894,-79.3795913,2024-01-30,https://toronto.listing.ca/77-harbour-sq-811.C8028182.htm#42-43
W8028088,condo_apartment,1 Rowntree Rd 612,Rowntree Rd,Mount Olive-Silverstone-Jamestown,Toronto,624999,2,2,1,43.7512203,-79.583067434,2024-01-30,https://toronto.listing.ca/1-rowntree-rd-612.W8028088.htm#42-44
E8028076,condo_apartment,10 Guildwood Pkwy 424,Guildwood Pkwy,Guildwood,Toronto,1050000,2,2,1,43.7490467,-79.2045926,2024-01-30,https://toronto.listing.ca/10-guildwood-pkwy-424.E8028076.htm#42-45
C8028124,condo_apartment,150 Heath St 703,Heath St,Casa Loma,Toronto,2299000,3,2,0,43.6917856,-79.3866069,2024-01-30,https://toronto.listing.ca/150-heath-st-703.C8028124.htm#42-46
C8028122,condo_apartment,38 Grenville St Ph4506,Grenville St,Bay Street Corridor,Toronto,1650000,2,2,0,43.661667,-79.386005,2024-01-30,https://toronto.listing.ca/38-grenville-st-ph4506.C8028122.htm#42-47
C8028108,condo_apartment,25 Carlton St 1401,Carlton St,Church-Yonge Corridor,Toronto,399000,1,0,0,43.66119175,-79.38051737,2024-01-30,https://toronto.listing.ca/25-carlton-st-1401.C8028108.htm#42-48
C8028086,condo_apartment,151 Dan Leckie Way 352,Dan Leckie Way,Waterfront Communities C1,Toronto,1160000,2,2,2,43.639821,-79.397774368,2024-01-30,https://toronto.listing.ca/151-dan-leckie-way-352.C8028086.htm#42-49
C8028058,condo_apartment,205 Manning Ave 309,Manning Ave,Trinity-Bellwoods,Toronto,849000,2,2,0,43.65159455,-79.410679614,2024-01-30,https://toronto.listing.ca/205-manning-ave-309.C8028058.htm#42-4a
W8028034,condo_apartment,36 Zorra St 521,Zorra St,Islington-City Centre West,Toronto,569900,1,2,0,43.61981758182381,-79.52161487258557,2024-01-30,https://toronto.listing.ca/36-zorra-st-521.W8028034.htm#42-4b
W8028030,condo_apartment,50 George Butchart Dr 808,George Butchart Dr,Downsview-Roding-CFB,Toronto,669900,2,2,0,43.735856,-79.48376,2024-01-30,https://toronto.listing.ca/50-george-butchart-dr-808.W8028030.htm#42-4c
E8027998,condo_apartment,90 Broadview Ave 905,Broadview Ave,South Riverdale,Toronto,1288000,2,2,0,43.657927,-79.3496263,2024-01-30,https://toronto.listing.ca/90-broadview-ave-905.E8027998.htm#42-4d
C8027996,condo_apartment,18 Graydon Hall Dr 1107,Graydon Hall Dr,Parkwoods-Donalda,Toronto,549999,1,1,0,43.762667,-79.346456,2024-01-30,https://toronto.listing.ca/18-graydon-hall-dr-1107.C8027996.htm#42-4e
E8027964,condo_apartment,2500 Bridletowne Circ 401,Bridletowne Circ,L'Amoreaux,Toronto,499000,1,2,0,43.8013045,-79.317807811,2024-01-30,https://toronto.listing.ca/2500-bridletowne-circ-401.E8027964.htm#42-4f
C8027968,condo_apartment,15 Northtown Way 2529,Northtown Way,Willowdale East,Toronto,708000,2,1,1,43.7750125,-79.413031269,2024-01-30,https://toronto.listing.ca/15-northtown-way-2529.C8027968.htm#42-4g
C8027954,condo_apartment,17 Dundonald St Sph1702,Dundonald St,Church-Yonge Corridor,Toronto,668800,1,1,0,43.666037,-79.38356,2024-01-30,https://toronto.listing.ca/17-dundonald-st-sph1702.C8027954.htm#42-4h
C8027940,condo_apartment,95 Mcmahon Dr 3505,Mcmahon Dr,Bayview Village,Toronto,897000,2,2,0,43.766825,-79.372025,2024-01-30,https://toronto.listing.ca/95-mcmahon-dr-3505.C8027940.htm#42-4i
E8027910,condo_apartment,18 Mondeo Dr 1324,Mondeo Dr,Dorset Park,Toronto,529900,1,1,1,43.76483455,-79.28809319999999,2024-01-30,https://toronto.listing.ca/18-mondeo-dr-1324.E8027910.htm#42-4j
C8027882,condo_apartment,1055 Bay St 1801,Bay St,Bay Street Corridor,Toronto,780000,1,2,1,43.666815,-79.3875312,2024-01-30,https://toronto.listing.ca/1055-bay-st-1801.C8027882.htm#42-4k
C8027850,condo_apartment,27 Bathurst St 412W,Bathurst St,Waterfront Communities C1,Toronto,480000,1,0,0,43.641411,-79.401552,2024-01-30,https://toronto.listing.ca/27-bathurst-st-412w.C8027850.htm#42-4l
C8027848,condo_apartment,585 Bloor St 1522,Bloor St,North St. James Town,Toronto,998000,2,2,0,43.6647119,-79.412555,2024-01-30,https://toronto.listing.ca/585-bloor-st-1522.C8027848.htm#42-4m
C8027802,condo_apartment,195 Redpath Ave 3412,Redpath Ave,Mount Pleasant West,Toronto,650000,2,2,0,43.71036160128343,-79.3936673967912,2024-01-30,https://toronto.listing.ca/195-redpath-ave-3412.C8027802.htm#42-4n
W8027660,condo_apartment,234 Albion Rd 1411,Albion Rd,Elms-Old Rexdale,Toronto,449900,2,2,1,43.7211485,-79.544159134,2024-01-30,https://toronto.listing.ca/234-albion-rd-1411.W8027660.htm#42-4o
W8027646,condo_apartment,10 Markbrook Lane 405,Markbrook Lane,Mount Olive-Silverstone-Jamestown,Toronto,599900,2,2,0,43.7586196,-79.5891609,2024-01-30,https://toronto.listing.ca/10-markbrook-lane-405.W8027646.htm#42-4p
E8027726,condo_apartment,18 Mondeo Dr 735,Mondeo Dr,Dorset Park,Toronto,599000,2,2,0,43.76483455,-79.28809319999999,2024-01-30,https://toronto.listing.ca/18-mondeo-dr-735.E8027726.htm#42-4q
E8027662,condo_apartment,410 Mclevin Ave 410,Mclevin Ave,Malvern,Toronto,499900,2,2,0,43.809478672435134,-79.22150690610086,2024-01-30,https://toronto.listing.ca/410-mclevin-ave-410.E8027662.htm#42-4r
E8027582,condo_apartment,100 Scottfield Dr 709,Scottfield Dr,Agincourt North,Toronto,385000,1,1,1,43.8103865,-79.253723633,2024-01-30,https://toronto.listing.ca/100-scottfield-dr-709.E8027582.htm#42-4s
E8027552,condo_apartment,36 Lee Centre Dr 1711,Lee Centre Dr,Woburn,Toronto,549900,1,2,0,43.7816245,-79.247376168,2024-01-30,https://toronto.listing.ca/36-lee-centre-dr-1711.E8027552.htm#42-4t
C8027684,condo_apartment,30 Canterbury Pl 1707,Canterbury Pl,Willowdale West,Toronto,758888,2,2,0,43.7733381,-79.4152615,2024-01-30,https://toronto.listing.ca/30-canterbury-pl-1707.C8027684.htm#42-4u
E8027518,condo_apartment,225 Village Green Sq 2009,Village Green Sq,Agincourt South-Malvern West,Toronto,588000,1,1,0,43.7779339,-79.2820034,2024-01-30,https://toronto.listing.ca/225-village-green-sq-2009.E8027518.htm#42-4v
E8027476,condo_apartment,1285 Queen St 416,Queen St,The Beaches,Toronto,925000,2,2,1,43.641323,-79.431999,2024-01-30,https://toronto.listing.ca/1285-queen-st-416.E8027476.htm#42-4w
E8027466,condo_apartment,135 Village Green Sq 2216,Village Green Sq,Agincourt South-Malvern West,Toronto,620000,1,1,1,43.7778723,-79.2807506,2024-01-30,https://toronto.listing.ca/135-village-green-sq-2216.E8027466.htm#42-4x
W8027454,condo_apartment,340 Dixon Rd 2108,Dixon Rd,Kingsview Village-The Westway,Toronto,399000,1,2,0,43.69606285,-79.554118548,2024-01-30,https://toronto.listing.ca/340-dixon-rd-2108.W8027454.htm#42-4y
C8027442,condo_apartment,50 Ordnance St 809,Ordnance St,Niagara,Toronto,675000,1,1,0,43.639732,-79.409639677,2024-01-30,https://toronto.listing.ca/50-ordnance-st-809.C8027442.htm#42-4z
C8027408,condo_apartment,2756 Old Leslie St 916,Old Leslie St,Bayview Village,Toronto,898000,2,2,1,43.7693713,-79.366418,2024-01-30,https://toronto.listing.ca/2756-old-leslie-st-916.C8027408.htm#42-50
W8027244,condo_apartment,10 Martha Eaton Way 1111,Martha Eaton Way,Brookhaven-Amesbury,Toronto,648000,2,3,0,43.696596,-79.4900696,2024-01-30,https://toronto.listing.ca/10-martha-eaton-way-1111.W8027244.htm#42-51
W8027224,condo_apartment,2000 Islington Ave Ph8,Islington Ave,Kingsview Village-The Westway,Toronto,1099000,2,2,0,43.697312,-79.548516968,2024-01-30,https://toronto.listing.ca/2000-islington-ave-ph8.W8027224.htm#42-52
E8027252,condo_apartment,1883 Mcnicoll Ave 719,Mcnicoll Ave,Steeles,Toronto,618000,2,2,0,43.811949,-79.3021061,2024-01-30,https://toronto.listing.ca/1883-mcnicoll-ave-719.E8027252.htm#42-53
C8027348,condo_apartment,120 Homewood Ave 2705,Homewood Ave,North St. James Town,Toronto,599900,1,1,0,43.6666917,-79.37621984,2024-01-30,https://toronto.listing.ca/120-homewood-ave-2705.C8027348.htm#42-54
C8027232,condo_apartment,21 Balmuto St 304,Balmuto St,Bay Street Corridor,Toronto,668000,1,1,0,43.6691531,-79.3874975,2024-01-30,https://toronto.listing.ca/21-balmuto-st-304.C8027232.htm#42-55
C8027222,condo_apartment,1121 Bay St 707,Bay St,Bay Street Corridor,Toronto,1098000,2,2,0,43.668045,-79.388387713,2024-01-30,https://toronto.listing.ca/1121-bay-st-707.C8027222.htm#42-56
C8027216,condo_apartment,33 Harbour Sq 3239,Harbour Sq,Waterfront Communities C1,Toronto,659000,1,1,1,43.6406828,-79.3769999,2024-01-30,https://toronto.listing.ca/33-harbour-sq-3239.C8027216.htm#42-57
C8027210,condo_apartment,111 Elizabeth St 806,Elizabeth St,Bay Street Corridor,Toronto,995000,2,2,1,43.6550053,-79.3848292,2024-01-30,https://toronto.listing.ca/111-elizabeth-st-806.C8027210.htm#42-58
W8027016,condo_apartment,2119 Lake Shore Blvd 412,Lake Shore Blvd,Mimico,Toronto,699000,1,1,1,43.62789025,-79.47809252,2024-01-30,https://toronto.listing.ca/2119-lake-shore-blvd-412.W8027016.htm#42-59
W8026908,condo_apartment,270 Scarlett Rd 901,Scarlett Rd,Rockcliffe-Smythe,Toronto,719900,2,2,0,43.6772701,-79.5068667,2024-01-30,https://toronto.listing.ca/270-scarlett-rd-901.W8026908.htm#42-5a
W8026888,condo_apartment,185 Legion Rd 1908,Legion Rd,Mimico,Toronto,700000,2,2,1,43.62463895,-79.488496646,2024-01-30,https://toronto.listing.ca/185-legion-rd-1908.W8026888.htm#42-5b
E8027036,condo_apartment,20 Gilder Dr Ph07,Gilder Dr,Eglinton East,Toronto,565000,2,3,0,43.7364983,-79.2579931,2024-01-30,https://toronto.listing.ca/20-gilder-dr-ph07.E8027036.htm#42-5c
C8027170,condo_apartment,101 Peter Street St 3001,Peter Street St,Waterfront Communities C1,Toronto,639000,1,1,0,43.6475282,-79.3927986,2024-01-30,https://toronto.listing.ca/101-peter-street-st-3001.C8027170.htm#42-5d
C8027166,condo_apartment,30 Grand Trunk Cres 302,Grand Trunk Cres,Waterfront Communities C1,Toronto,894900,2,2,1,43.642244,-79.3829356,2024-01-30,https://toronto.listing.ca/30-grand-trunk-cres-302.C8027166.htm#42-5e
C8027148,condo_apartment,70 Queens Wharf Rd 2612,Queens Wharf Rd,Waterfront Communities C1,Toronto,1138000,2,3,0,43.638578,-79.399366,2024-01-30,https://toronto.listing.ca/70-queens-wharf-rd-2612.C8027148.htm#42-5f
C8027118,condo_apartment,45 Charles St 1103,Charles St,Church-Yonge Corridor,Toronto,499000,1,0,0,43.668964,-79.384105,2024-01-30,https://toronto.listing.ca/45-charles-st-1103.C8027118.htm#42-5g
C8027086,condo_apartment,1000 Sheppard Ave 308,Sheppard Ave,Bathurst Manor,Toronto,529000,2,2,0,43.7511407,-79.4598405,2024-01-30,https://toronto.listing.ca/1000-sheppard-ave-308.C8027086.htm#42-5h
C8027084,condo_apartment,30 Ordnance St 1407,Ordnance St,Niagara,Toronto,739000,2,2,0,43.6394745,-79.409099146,2024-01-30,https://toronto.listing.ca/30-ordnance-st-1407.C8027084.htm#42-5i
C8027052,condo_apartment,160 Vanderhoof Ave 1105,Vanderhoof Ave,Leaside,Toronto,838000,2,2,0,43.7143306,-79.3527684,2024-01-30,https://toronto.listing.ca/160-vanderhoof-ave-1105.C8027052.htm#42-5j
C8027022,condo_apartment,151 Dan Leckie Way 307,Dan Leckie Way,Waterfront Communities C1,Toronto,699000,2,2,0,43.639821,-79.397774368,2024-01-30,https://toronto.listing.ca/151-dan-leckie-way-307.C8027022.htm#42-5k
C8026890,condo_apartment,45 Charles St 4702,Charles St,Church-Yonge Corridor,Toronto,928000,2,2,0,43.668964,-79.384105,2024-01-30,https://toronto.listing.ca/45-charles-st-4702.C8026890.htm#42-5l
C8026812,condo_apartment,50 Forest Manor Rd 2101,Forest Manor Rd,Henry Farm,Toronto,708000,2,1,1,43.7734386,-79.3447141,2024-01-30,https://toronto.listing.ca/50-forest-manor-rd-2101.C8026812.htm#42-5m
C8026780,condo_apartment,30 Herons Hill Way 301,Herons Hill Way,Henry Farm,Toronto,508000,1,1,0,43.7753485,-79.335223,2024-01-30,https://toronto.listing.ca/30-herons-hill-way-301.C8026780.htm#42-5n
C8026766,condo_apartment,180 University Ave 5607,University Ave,Bay Street Corridor,Toronto,1350000,1,1,0,43.6489079,-79.3860758,2024-01-30,https://toronto.listing.ca/180-university-ave-5607.C8026766.htm#42-5o
C8026688,condo_apartment,18 Holmes Ave 1315,Holmes Ave,Willowdale East,Toronto,549000,1,1,1,43.77851925,-79.413248961,2024-01-30,https://toronto.listing.ca/18-holmes-ave-1315.C8026688.htm#42-5p
C8026652,condo_apartment,5785 Yonge St 608,Yonge St,Newtonbrook East,Toronto,798000,2,2,1,43.7836807,-79.41530612,2024-01-30,https://toronto.listing.ca/5785-yonge-st-608.C8026652.htm#42-5q
C8026592,condo_apartment,197 Yonge St 1210,Yonge St,Church-Yonge Corridor,Toronto,730000,1,1,1,43.65344055,-79.379205167,2024-01-30,https://toronto.listing.ca/197-yonge-st-1210.C8026592.htm#42-5r
C8026560,condo_apartment,460 Adelaide St 1131,Adelaide St,Moss Park,Toronto,617999,1,1,0,43.652675,-79.366632,2024-01-30,https://toronto.listing.ca/460-adelaide-st-1131.C8026560.htm#42-5s
C8026480,condo_apartment,5 Soudan Ave 1703,Soudan Ave,Mount Pleasant West,Toronto,1768000,3,3,0,43.704232,-79.397346,2024-01-30,https://toronto.listing.ca/5-soudan-ave-1703.C8026480.htm#42-5t
W8026336,condo_apartment,1410 Dupont St 2505,Dupont St,Dovercourt-Wallace Emerson-Junction,Toronto,598000,1,1,1,43.66662285,-79.44761489999999,2024-01-30,https://toronto.listing.ca/1410-dupont-st-2505.W8026336.htm#42-5u
C8026418,condo_apartment,52 Forest Manor Rd P1 03,Forest Manor Rd,Henry Farm,Toronto,578000,1,1,1,,,2024-01-30,https://toronto.listing.ca/52-forest-manor-rd-p1-03.C8026418.htm#42-5v
C8026392,condo_apartment,19 Western Battery Rd 518,Western Battery Rd,Niagara,Toronto,649900,1,1,1,43.6396751,-79.411358417,2024-01-30,https://toronto.listing.ca/19-western-battery-rd-518.C8026392.htm#42-5w
C8026344,condo_apartment,150 Fairview Mall Dr 1211,Fairview Mall Dr,Don Valley Village,Toronto,699900,1,2,0,43.780047,-79.344411,2024-01-30,https://toronto.listing.ca/150-fairview-mall-dr-1211.C8026344.htm#42-5x
C8026230,condo_apartment,120 Dallimore Circ 124,Dallimore Circ,Banbury-Don Mills,Toronto,539000,1,1,1,43.730057,-79.332332179,2024-01-30,https://toronto.listing.ca/120-dallimore-circ-124.C8026230.htm#42-5y
C8026120,condo_apartment,8 Tippett Rd 709,Tippett Rd,Clanton Park,Toronto,728000,2,2,0,43.732384,-79.446637,2024-01-30,https://toronto.listing.ca/8-tippett-rd-709.C8026120.htm#42-5z
C8026116,condo_apartment,295 Adelaide St 418,Adelaide St,Waterfront Communities C1,Toronto,599900,1,1,0,43.647603,-79.39076,2024-01-30,https://toronto.listing.ca/295-adelaide-st-418.C8026116.htm#42-60
C8026108,condo_apartment,200 Victoria St 1607,Victoria St,Church-Yonge Corridor,Toronto,479000,1,0,0,43.654307,-79.378883,2024-01-30,https://toronto.listing.ca/200-victoria-st-1607.C8026108.htm#42-61
C8025996,condo_apartment,458 Richmond St 806,Richmond St,Waterfront Communities C1,Toronto,589900,1,1,0,43.65418952,-79.36617364,2024-01-30,https://toronto.listing.ca/458-richmond-st-806.C8025996.htm#42-62
C8025990,condo_apartment,33 Charles St 4404,Charles St,Church-Yonge Corridor,Toronto,1468800,2,2,1,43.668336,-79.387598,2024-01-30,https://toronto.listing.ca/33-charles-st-4404.C8025990.htm#42-63
C8025970,condo_apartment,21 Nelson St 209,Nelson St,Waterfront Communities C1,Toronto,499000,1,1,0,43.648879,-79.388044,2024-01-30,https://toronto.listing.ca/21-nelson-st-209.C8025970.htm#42-64
C8025958,condo_apartment,15 Maplewood Ave 1011,Maplewood Ave,Humewood-Cedarvale,Toronto,515900,1,1,1,43.6859464,-79.4215643,2024-01-30,https://toronto.listing.ca/15-maplewood-ave-1011.C8025958.htm#42-65
C8025946,condo_apartment,99 Foxbar Rd 501,Foxbar Rd,Yonge-St. Clair,Toronto,599000,1,1,1,43.686594,-79.400463,2024-01-30,https://toronto.listing.ca/99-foxbar-rd-501.C8025946.htm#42-66
C8025940,condo_apartment,95 Lombard St 803,Lombard St,Church-Yonge Corridor,Toronto,650000,1,2,0,43.652137,-79.373232,2024-01-30,https://toronto.listing.ca/95-lombard-st-803.C8025940.htm#42-67
C8025924,condo_apartment,75 Queens Wharf Rd 1802,Queens Wharf Rd,Waterfront Communities C1,Toronto,765000,1,1,1,43.63849825,-79.397992871,2024-01-30,https://toronto.listing.ca/75-queens-wharf-rd-1802.C8025924.htm#42-68
C8025902,condo_apartment,1 Bloor St 507,Bloor St,Church-Yonge Corridor,Toronto,1388888,3,2,0,43.670105,-79.386866,2024-01-30,https://toronto.listing.ca/1-bloor-st-507.C8025902.htm#42-69
W8025658,condo_apartment,3091 Dufferin St 513,Dufferin St,Yorkdale-Glen Park,Toronto,499900,1,1,0,43.71477477142857,-79.45470527142857,2024-01-30,https://toronto.listing.ca/3091-dufferin-st-513.W8025658.htm#42-6a
W8025504,condo_apartment,5 Valhalla Inn Rd 2602,Valhalla Inn Rd,Islington-City Centre West,Toronto,685000,2,2,0,43.640278,-79.559745,2024-01-30,https://toronto.listing.ca/5-valhalla-inn-rd-2602.W8025504.htm#42-6b
